AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.060_M0.00_N9.0 360 V" on Foil "T1_Re0.060_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.40          Angle of attack for zero Cn for linear Cn curve (deg)
5.15098        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1674        Cn at stall value for positive angle of attack for linear Cn curve
-0.3815        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0232         Minimum CD value
   -180.00    0.0000    0.0000
   -179.00    0.0314    0.0005
   -178.00    0.0628    0.0022
   -177.00    0.0940    0.0049
   -176.00    0.1252    0.0088
   -175.00    0.1562    0.0137
   -174.00    0.1871    0.0197
   -173.00    0.2177    0.0267
   -172.00    0.2480    0.0349
   -171.00    0.2780    0.0440
   -170.00    0.3077    0.0543
   -169.00    0.3370    0.0655
   -168.00    0.3660    0.0778
   -167.00    0.3944    0.0911
   -166.00    0.4224    0.1053
   -165.00    0.4499    0.1206
   -164.00    0.4768    0.1368
   -163.00    0.5031    0.1539
   -162.00    0.5288    0.1719
   -161.00    0.5539    0.1908
   -160.00    0.5783    0.2106
   -159.00    0.6020    0.2312
   -158.00    0.6250    0.2526
   -157.00    0.6472    0.2748
   -156.00    0.6686    0.2978
   -155.00    0.6892    0.3215
   -154.00    0.7090    0.3459
   -153.00    0.7279    0.3710
   -152.00    0.7459    0.3967
   -151.00    0.7630    0.4231
   -150.00    0.7792    0.4500
   -149.00    0.7944    0.4775
   -148.00    0.8087    0.5055
   -147.00    0.8219    0.5339
   -146.00    0.8342    0.5629
   -145.00    0.8455    0.5922
   -144.00    0.8557    0.6219
   -143.00    0.8649    0.6519
   -142.00    0.8730    0.6823
   -141.00    0.8801    0.7129
   -140.00    0.8861    0.7437
   -139.00    0.8910    0.7747
   -138.00    0.8948    0.8059
   -137.00    0.8975    0.8372
   -136.00    0.8992    0.8686
   -135.00    0.8997    0.9000
   -134.00    0.8992    0.9314
   -133.00    0.8975    0.9628
   -132.00    0.8948    0.9941
   -131.00    0.8910    1.0253
   -130.00    0.8861    1.0563
   -129.00    0.8801    1.0871
   -128.00    0.8730    1.1177
   -127.00    0.8649    1.1481
   -126.00    0.8557    1.1781
   -125.00    0.8455    1.2078
   -124.00    0.8342    1.2371
   -123.00    0.8219    1.2661
   -122.00    0.8087    1.2945
   -121.00    0.7944    1.3225
   -120.00    0.7792    1.3500
   -119.00    0.7630    1.3769
   -118.00    0.7459    1.4033
   -117.00    0.7279    1.4290
   -116.00    0.7090    1.4541
   -115.00    0.6892    1.4785
   -114.00    0.6686    1.5022
   -113.00    0.6472    1.5252
   -112.00    0.6250    1.5474
   -111.00    0.6020    1.5688
   -110.00    0.5783    1.5894
   -109.00    0.5539    1.6092
   -108.00    0.5288    1.6281
   -107.00    0.5031    1.6461
   -106.00    0.4768    1.6632
   -105.00    0.4499    1.6794
   -104.00    0.4224    1.6947
   -103.00    0.3944    1.7089
   -102.00    0.3660    1.7222
   -101.00    0.3370    1.7345
   -100.00    0.3077    1.7457
    -99.00    0.2780    1.7560
    -98.00    0.2480    1.7651
    -97.00    0.2177    1.7733
    -96.00    0.1871    1.7803
    -95.00    0.1562    1.7863
    -94.00    0.1252    1.7912
    -93.00    0.0940    1.7951
    -92.00    0.0628    1.7978
    -91.00    0.0314    1.7995
    -90.00   -0.0000    1.8000
    -89.00   -0.0314    1.8006
    -88.00   -0.0628    1.8001
    -87.00   -0.0941    1.7985
    -86.00   -0.1252    1.7958
    -85.00   -0.1562    1.7920
    -84.00   -0.1870    1.7871
    -83.00   -0.2176    1.7812
    -82.00   -0.2479    1.7742
    -81.00   -0.2779    1.7661
    -80.00   -0.3075    1.7570
    -79.00   -0.3368    1.7468
    -78.00   -0.3657    1.7357
    -77.00   -0.3941    1.7235
    -76.00   -0.4220    1.7103
    -75.00   -0.4494    1.6962
    -74.00   -0.4762    1.6811
    -73.00   -0.5025    1.6651
    -72.00   -0.5281    1.6481
    -71.00   -0.5531    1.6303
    -70.00   -0.5774    1.6116
    -69.00   -0.6010    1.5920
    -68.00   -0.6238    1.5717
    -67.00   -0.6459    1.5505
    -66.00   -0.6672    1.5286
    -65.00   -0.6876    1.5059
    -64.00   -0.7073    1.4825
    -63.00   -0.7260    1.4584
    -62.00   -0.7439    1.4337
    -61.00   -0.7608    1.4083
    -60.00   -0.7768    1.3824
    -59.00   -0.7918    1.3559
    -58.00   -0.8059    1.3289
    -57.00   -0.8190    1.3013
    -56.00   -0.8310    1.2734
    -55.00   -0.8420    1.2450
    -54.00   -0.8520    1.2162
    -53.00   -0.8610    1.1871
    -52.00   -0.8689    1.1576
    -51.00   -0.8757    1.1279
    -50.00   -0.8814    1.0979
    -49.00   -0.8860    1.0678
    -48.00   -0.8896    1.0374
    -47.00   -0.8920    1.0070
    -46.00   -0.8933    0.9764
    -45.00   -0.8935    0.9458
    -44.00   -0.8926    0.9152
    -43.00   -0.8906    0.8846
    -42.00   -0.8875    0.8541
    -41.00   -0.8833    0.8236
    -40.00   -0.8780    0.7933
    -39.00   -0.8716    0.7632
    -38.00   -0.8640    0.7333
    -37.00   -0.8554    0.7037
    -36.00   -0.8458    0.6743
    -35.00   -0.8350    0.6452
    -34.00   -0.8232    0.6166
    -33.00   -0.8104    0.5883
    -32.00   -0.7965    0.5604
    -31.00   -0.7816    0.5330
    -30.00   -0.7657    0.5061
    -29.00   -0.7488    0.4797
    -28.00   -0.7309    0.4539
    -27.00   -0.7121    0.4287
    -26.00   -0.6924    0.4041
    -25.00   -0.6717    0.3802
    -24.00   -0.6501    0.3570
    -23.00   -0.6276    0.3344
    -22.00   -0.6042    0.3127
    -21.00   -0.5800    0.2916
    -20.00   -0.5549    0.2714
    -19.00   -0.5290    0.2520
    -18.00   -0.5022    0.2335
    -17.00   -0.4747    0.2158
    -16.00   -0.4463    0.1990
    -15.00   -0.4170    0.1831
    -14.00   -0.3869    0.1682
    -13.00   -0.3559    0.1542
    -12.00   -0.3240    0.1412
    -11.00   -0.2909    0.1291
    -10.00   -0.2567    0.1181
