AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:46 Compatible with AeroDyn v13.0.
Polar "T1_Re0.040_M0.00_N9.0 360 V" on Foil "T1_Re0.040_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-5.83          Angle of attack for zero Cn for linear Cn curve (deg)
4.10023        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1877        Cn at stall value for positive angle of attack for linear Cn curve
-0.3895        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0273         Minimum CD value
   -180.00    0.0000    0.0000
   -179.00    0.0314    0.0005
   -178.00    0.0628    0.0022
   -177.00    0.0940    0.0049
   -176.00    0.1252    0.0088
   -175.00    0.1562    0.0137
   -174.00    0.1871    0.0197
   -173.00    0.2177    0.0267
   -172.00    0.2480    0.0349
   -171.00    0.2780    0.0440
   -170.00    0.3077    0.0543
   -169.00    0.3370    0.0655
   -168.00    0.3660    0.0778
   -167.00    0.3944    0.0911
   -166.00    0.4224    0.1053
   -165.00    0.4499    0.1206
   -164.00    0.4768    0.1368
   -163.00    0.5031    0.1539
   -162.00    0.5288    0.1719
   -161.00    0.5539    0.1908
   -160.00    0.5783    0.2106
   -159.00    0.6020    0.2312
   -158.00    0.6250    0.2526
   -157.00    0.6472    0.2748
   -156.00    0.6686    0.2978
   -155.00    0.6892    0.3215
   -154.00    0.7090    0.3459
   -153.00    0.7279    0.3710
   -152.00    0.7459    0.3967
   -151.00    0.7630    0.4231
   -150.00    0.7792    0.4500
   -149.00    0.7944    0.4775
   -148.00    0.8087    0.5055
   -147.00    0.8219    0.5339
   -146.00    0.8342    0.5629
   -145.00    0.8455    0.5922
   -144.00    0.8557    0.6219
   -143.00    0.8649    0.6519
   -142.00    0.8730    0.6823
   -141.00    0.8801    0.7129
   -140.00    0.8861    0.7437
   -139.00    0.8910    0.7747
   -138.00    0.8948    0.8059
   -137.00    0.8975    0.8372
   -136.00    0.8992    0.8686
   -135.00    0.8997    0.9000
   -134.00    0.8992    0.9314
   -133.00    0.8975    0.9628
   -132.00    0.8948    0.9941
   -131.00    0.8910    1.0253
   -130.00    0.8861    1.0563
   -129.00    0.8801    1.0871
   -128.00    0.8730    1.1177
   -127.00    0.8649    1.1481
   -126.00    0.8557    1.1781
   -125.00    0.8455    1.2078
   -124.00    0.8342    1.2371
   -123.00    0.8219    1.2661
   -122.00    0.8087    1.2945
   -121.00    0.7944    1.3225
   -120.00    0.7792    1.3500
   -119.00    0.7630    1.3769
   -118.00    0.7459    1.4033
   -117.00    0.7279    1.4290
   -116.00    0.7090    1.4541
   -115.00    0.6892    1.4785
   -114.00    0.6686    1.5022
   -113.00    0.6472    1.5252
   -112.00    0.6250    1.5474
   -111.00    0.6020    1.5688
   -110.00    0.5783    1.5894
   -109.00    0.5539    1.6092
   -108.00    0.5288    1.6281
   -107.00    0.5031    1.6461
   -106.00    0.4768    1.6632
   -105.00    0.4499    1.6794
   -104.00    0.4224    1.6947
   -103.00    0.3944    1.7089
   -102.00    0.3660    1.7222
   -101.00    0.3370    1.7345
   -100.00    0.3077    1.7457
    -99.00    0.2780    1.7560
    -98.00    0.2480    1.7651
    -97.00    0.2177    1.7733
    -96.00    0.1871    1.7803
    -95.00    0.1562    1.7863
    -94.00    0.1252    1.7912
    -93.00    0.0940    1.7951
    -92.00    0.0628    1.7978
    -91.00    0.0314    1.7995
    -90.00   -0.0000    1.8000
    -89.00   -0.0314    1.8007
    -88.00   -0.0628    1.8003
    -87.00   -0.0941    1.7988
    -86.00   -0.1252    1.7962
    -85.00   -0.1562    1.7925
    -84.00   -0.1870    1.7877
    -83.00   -0.2176    1.7819
    -82.00   -0.2479    1.7750
    -81.00   -0.2779    1.7670
    -80.00   -0.3076    1.7580
    -79.00   -0.3369    1.7480
    -78.00   -0.3657    1.7369
    -77.00   -0.3941    1.7248
    -76.00   -0.4221    1.7118
    -75.00   -0.4495    1.6977
    -74.00   -0.4763    1.6827
    -73.00   -0.5026    1.6668
    -72.00   -0.5283    1.6500
    -71.00   -0.5533    1.6322
    -70.00   -0.5776    1.6136
    -69.00   -0.6012    1.5942
    -68.00   -0.6241    1.5739
    -67.00   -0.6462    1.5528
    -66.00   -0.6675    1.5310
    -65.00   -0.6880    1.5084
    -64.00   -0.7076    1.4851
    -63.00   -0.7264    1.4611
    -62.00   -0.7443    1.4365
    -61.00   -0.7612    1.4112
    -60.00   -0.7773    1.3853
    -59.00   -0.7923    1.3589
    -58.00   -0.8064    1.3320
    -57.00   -0.8195    1.3046
    -56.00   -0.8316    1.2767
    -55.00   -0.8427    1.2484
    -54.00   -0.8527    1.2197
    -53.00   -0.8617    1.1906
    -52.00   -0.8697    1.1612
    -51.00   -0.8765    1.1316
    -50.00   -0.8823    1.1017
    -49.00   -0.8870    1.0716
    -48.00   -0.8905    1.0414
    -47.00   -0.8930    1.0110
    -46.00   -0.8944    0.9805
    -45.00   -0.8947    0.9500
    -44.00   -0.8939    0.9194
    -43.00   -0.8919    0.8889
    -42.00   -0.8889    0.8584
    -41.00   -0.8847    0.8281
    -40.00   -0.8795    0.7979
    -39.00   -0.8731    0.7678
    -38.00   -0.8657    0.7380
    -37.00   -0.8572    0.7084
    -36.00   -0.8476    0.6791
    -35.00   -0.8369    0.6501
    -34.00   -0.8252    0.6214
    -33.00   -0.8125    0.5932
    -32.00   -0.7987    0.5654
    -31.00   -0.7839    0.5381
    -30.00   -0.7682    0.5112
    -29.00   -0.7514    0.4849
    -28.00   -0.7337    0.4591
    -27.00   -0.7150    0.4340
    -26.00   -0.6954    0.4094
    -25.00   -0.6748    0.3855
    -24.00   -0.6534    0.3623
    -23.00   -0.6311    0.3399
    -22.00   -0.6079    0.3181
    -21.00   -0.5839    0.2971
    -20.00   -0.5591    0.2770
    -19.00   -0.5335    0.2576
    -18.00   -0.5070    0.2391
    -17.00   -0.4798    0.2215
    -16.00   -0.4517    0.2047
    -15.00   -0.4229    0.1888
    -14.00   -0.3933    0.1739
    -13.00   -0.3628    0.1599
    -12.00   -0.3315    0.1469
    -11.00   -0.2992    0.1349
    -10.00   -0.2659    0.1239
