AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.130_M0.00_N9.0 360 V" on Foil "T1_Re0.130_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
15.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-5.18          Angle of attack for zero Cn for linear Cn curve (deg)
3.30552        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1116        Cn at stall value for positive angle of attack for linear Cn curve
-0.3861        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0174         Minimum CD value
   -180.00    0.0000    0.0000
   -179.00    0.0314    0.0005
   -178.00    0.0628    0.0022
   -177.00    0.0940    0.0049
   -176.00    0.1252    0.0088
   -175.00    0.1562    0.0137
   -174.00    0.1871    0.0197
   -173.00    0.2177    0.0267
   -172.00    0.2480    0.0349
   -171.00    0.2780    0.0440
   -170.00    0.3077    0.0543
   -169.00    0.3370    0.0655
   -168.00    0.3660    0.0778
   -167.00    0.3944    0.0911
   -166.00    0.4224    0.1053
   -165.00    0.4499    0.1206
   -164.00    0.4768    0.1368
   -163.00    0.5031    0.1539
   -162.00    0.5288    0.1719
   -161.00    0.5539    0.1908
   -160.00    0.5783    0.2106
   -159.00    0.6020    0.2312
   -158.00    0.6250    0.2526
   -157.00    0.6472    0.2748
   -156.00    0.6686    0.2978
   -155.00    0.6892    0.3215
   -154.00    0.7090    0.3459
   -153.00    0.7279    0.3710
   -152.00    0.7459    0.3967
   -151.00    0.7630    0.4231
   -150.00    0.7792    0.4500
   -149.00    0.7944    0.4775
   -148.00    0.8087    0.5055
   -147.00    0.8219    0.5339
   -146.00    0.8342    0.5629
   -145.00    0.8455    0.5922
   -144.00    0.8557    0.6219
   -143.00    0.8649    0.6519
   -142.00    0.8730    0.6823
   -141.00    0.8801    0.7129
   -140.00    0.8861    0.7437
   -139.00    0.8910    0.7747
   -138.00    0.8948    0.8059
   -137.00    0.8975    0.8372
   -136.00    0.8992    0.8686
   -135.00    0.8997    0.9000
   -134.00    0.8992    0.9314
   -133.00    0.8975    0.9628
   -132.00    0.8948    0.9941
   -131.00    0.8910    1.0253
   -130.00    0.8861    1.0563
   -129.00    0.8801    1.0871
   -128.00    0.8730    1.1177
   -127.00    0.8649    1.1481
   -126.00    0.8557    1.1781
   -125.00    0.8455    1.2078
   -124.00    0.8342    1.2371
   -123.00    0.8219    1.2661
   -122.00    0.8087    1.2945
   -121.00    0.7944    1.3225
   -120.00    0.7792    1.3500
   -119.00    0.7630    1.3769
   -118.00    0.7459    1.4033
   -117.00    0.7279    1.4290
   -116.00    0.7090    1.4541
   -115.00    0.6892    1.4785
   -114.00    0.6686    1.5022
   -113.00    0.6472    1.5252
   -112.00    0.6250    1.5474
   -111.00    0.6020    1.5688
   -110.00    0.5783    1.5894
   -109.00    0.5539    1.6092
   -108.00    0.5288    1.6281
   -107.00    0.5031    1.6461
   -106.00    0.4768    1.6632
   -105.00    0.4499    1.6794
   -104.00    0.4224    1.6947
   -103.00    0.3944    1.7089
   -102.00    0.3660    1.7222
   -101.00    0.3370    1.7345
   -100.00    0.3077    1.7457
    -99.00    0.2780    1.7560
    -98.00    0.2480    1.7651
    -97.00    0.2177    1.7733
    -96.00    0.1871    1.7803
    -95.00    0.1562    1.7863
    -94.00    0.1252    1.7912
    -93.00    0.0940    1.7951
    -92.00    0.0628    1.7978
    -91.00    0.0314    1.7995
    -90.00   -0.0000    1.8000
    -89.00   -0.0314    1.8004
    -88.00   -0.0628    1.7997
    -87.00   -0.0940    1.7978
    -86.00   -0.1252    1.7949
    -85.00   -0.1562    1.7909
    -84.00   -0.1869    1.7859
    -83.00   -0.2175    1.7797
    -82.00   -0.2478    1.7725
    -81.00   -0.2777    1.7642
    -80.00   -0.3073    1.7549
    -79.00   -0.3365    1.7446
    -78.00   -0.3653    1.7332
    -77.00   -0.3937    1.7208
    -76.00   -0.4215    1.7075
    -75.00   -0.4489    1.6931
    -74.00   -0.4756    1.6778
    -73.00   -0.5018    1.6616
    -72.00   -0.5274    1.6445
    -71.00   -0.5523    1.6265
    -70.00   -0.5765    1.6076
    -69.00   -0.6000    1.5878
    -68.00   -0.6227    1.5673
    -67.00   -0.6447    1.5459
    -66.00   -0.6659    1.5238
    -65.00   -0.6862    1.5009
    -64.00   -0.7057    1.4773
    -63.00   -0.7243    1.4531
    -62.00   -0.7421    1.4281
    -61.00   -0.7588    1.4026
    -60.00   -0.7747    1.3765
    -59.00   -0.7896    1.3498
    -58.00   -0.8035    1.3226
    -57.00   -0.8164    1.2949
    -56.00   -0.8283    1.2668
    -55.00   -0.8392    1.2382
    -54.00   -0.8490    1.2093
    -53.00   -0.8577    1.1800
    -52.00   -0.8654    1.1503
    -51.00   -0.8720    1.1205
    -50.00   -0.8775    1.0903
    -49.00   -0.8819    1.0600
    -48.00   -0.8852    1.0295
    -47.00   -0.8874    0.9989
    -46.00   -0.8885    0.9682
    -45.00   -0.8884    0.9375
    -44.00   -0.8873    0.9067
    -43.00   -0.8850    0.8760
    -42.00   -0.8816    0.8453
    -41.00   -0.8770    0.8147
    -40.00   -0.8714    0.7843
    -39.00   -0.8646    0.7541
    -38.00   -0.8568    0.7240
    -37.00   -0.8478    0.6942
    -36.00   -0.8377    0.6647
    -35.00   -0.8266    0.6356
    -34.00   -0.8144    0.6068
    -33.00   -0.8011    0.5784
    -32.00   -0.7867    0.5504
    -31.00   -0.7713    0.5229
    -30.00   -0.7549    0.4959
    -29.00   -0.7374    0.4694
    -28.00   -0.7190    0.4435
    -27.00   -0.6995    0.4182
    -26.00   -0.6791    0.3935
    -25.00   -0.6576    0.3695
    -24.00   -0.6353    0.3462
    -23.00   -0.6119    0.3236
    -22.00   -0.5877    0.3017
    -21.00   -0.5624    0.2806
    -20.00   -0.5363    0.2603
    -19.00   -0.5092    0.2409
    -18.00   -0.4811    0.2223
    -17.00   -0.4521    0.2045
    -16.00   -0.4221    0.1877
    -15.00   -0.3910    0.1718
    -14.00   -0.3589    0.1568
    -13.00   -0.3255    0.1427
    -12.00   -0.2908    0.1296
    -11.00   -0.2545    0.1175
    -10.00   -0.2165    0.1065
